,transDate,creditCardNum,business,category,amount,firstName,lastName,gender,street,city,state,zip,latitude,longitude,cityPop,job,dateOfBirth,transNum,unixTime,merchLatitude,merchLongitude,isFraud
1992,2020-08-12 03:51,4335530000000000,"fraud_Schultz, Simonis and Little",grocery_pos,314.26,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,892b24d6ae85b06f25eeca7df59bdac0,1376279465,37.968739,-91.972486,True
1993,2020-12-31 04:11,4344960000000000,"fraud_Baumbach, Feeney and Morar",shopping_net,108.19,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,82c347dd39ec0e209658426997de90be,1388463072,41.637243,-78.769415,True
1994,2020-08-25 01:14,4512830000000000000,fraud_Bogisich-Homenick,misc_net,764.01,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,f5a38fffa01c5ab0bd04a5214e874261,1377393298,40.004636,-79.921253,True
1995,2020-08-31 19:57,630452000000,fraud_Ratke and Sons,health_fitness,88.71,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,5fab2b8a4220f4b3aa744026c4615ce1,1377979055,46.332319,-86.95738,False
1996,2020-09-01 16:41,5596350000000000,"fraud_Roberts, Ryan and Smith",personal_care,39.5,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,a8247cbe18194440c068c4cc495be7f6,1378053690,29.340888,-90.833444,False
1997,2020-12-21 16:21,3533740000000000,"fraud_Berge, Kautzer and Harris",personal_care,55.62,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,6291d59f7b27681ba19dc3bd820a51a0,1387642891,33.655573,-79.019375,False
1998,2020-09-21 01:02,4301030000000000000,fraud_Jast Ltd,shopping_net,90.21,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,0657ed6009066da3c47be60469ae2a4d,1379725346,41.500571,-79.626866,True
1999,2020-12-13 20:19,676373000000,"fraud_Bins, Balistreri and Beatty",shopping_pos,8.93,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,43dd4eda30aa3209d24284f159498806,1386965974,38.79966,-98.157229,True
2000,2020-09-02 00:06,345934000000000,fraud_O'Keefe-Hudson,grocery_pos,102.33,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,6591fa2b906dced3c27848e4da8fc330,1378080417,37.520806,-74.528772,False
2001,2020-12-12 22:19,4607070000000000,fraud_Skiles LLC,home,230.99,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,d65b2a2334591a29b5110306ba39712c,1386886758,36.568076,-97.975869,True
2002,2020-12-31 22:15,30407700000000,fraud_Kris-Padberg,shopping_pos,12.88,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,6c2e78442b434833d2873171b575e515,1388528127,41.852227,-77.520704,True
2003,2020-12-28 17:44,630485000000,fraud_Wilkinson PLC,kids_pets,53.89,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,3c29ceec5d2ad768f5e17fdd7ae25343,1388252661,35.866977,-120.587511,False
2004,2020-08-17 21:38,3565410000000000,"fraud_Berge, Kautzer and Harris",personal_care,6.4,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,b366f57bf7774c5d8e634e2b27673ba6,1376775497,40.236208,-87.483489,True
2005,2020-12-17 05:10,180046000000000,"fraud_Stroman, Hudson and Erdman",gas_transport,82.53,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,87cc5773bbeba770ee1b6e0c966339bc,1387257033,44.064652,-122.360338,True
2006,2020-12-13 21:28,4715740000000000000,fraud_Will Ltd,food_dining,6.04,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,6b46de9238c1f8ba3a6aae0c25f8ce5f,1386970096,36.423205,-95.836696,True
2007,2020-12-13 03:21,4957920000000,fraud_Jaskolski-Vandervort,misc_net,7.73,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,5514e14da8df7a3fea9ddcc4e135b96d,1386904909,39.424295,-103.138589,True
2008,2020-12-21 01:32,4957920000000,fraud_Fisher Inc,shopping_net,3.55,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,7d759a3b1215d39283fb06da7866684a,1387589545,40.581223,-101.676591,True
2009,2020-12-22 21:03,213157000000000,fraud_Thiel-Thiel,entertainment,270.67,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,5ffa9d80eedee4887660f15a93b9a265,1387746181,35.080584,-118.618659,True
2010,2020-12-11 18:26,30560600000000,fraud_Roob-Okuneva,health_fitness,71.54,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,1400097a1efcfec885c934167f3f6fc2,1386786389,41.097415,-92.388227,False
2011,2020-12-08 22:00,213181000000000,fraud_Lemke-Gutmann,shopping_net,1128.83,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,a5f3e7dbb567d52a894df900bde5b500,1386540027,39.674539,-124.877603,True
2012,2020-08-24 17:43,38052000000000,fraud_Howe PLC,entertainment,9.11,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,e774ff3c279dcdc55fa30feb8dde4ec9,1377366212,29.438622,-94.566445,True
2013,2020-08-21 09:56,2720010000000000,fraud_Turcotte-Halvorson,misc_pos,30.03,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,7fa36fe41e6b73d9281452b20d7cf64a,1377078979,43.685104,-102.607225,False
2014,2020-06-26 23:38,6544730000000000,fraud_Kerluke-Abshire,shopping_net,1025.61,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,92cb4901841afb9c374df14d36dfac38,1372289890,41.802631,-88.389592,True
2015,2020-08-19 08:55,3559160000000000,"fraud_Langworth, Boehm and Gulgowski",shopping_net,103.46,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,27b28a28b847a4f44b7adc2ab978f317,1376902531,41.289019,-79.170893,False
2016,2020-12-05 11:48,4451950000000000,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,36.48,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,9d40aaee827e2f31cee2302f252d7040,1386244123,34.847397,-102.537768,False
2017,2020-12-05 21:59,340951000000000,"fraud_Schroeder, Hauck and Treutel",entertainment,33.33,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,33c14dc42c2d436d5ae4702eae56fcac,1386280795,41.237444,-74.772539,False
2018,2020-12-01 10:11,4364010000000000,"fraud_Christiansen, Goyette and Schamberger",gas_transport,40.59,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,0b13bdbcce80d03f4b4caf62c711207d,1385892681,40.005289,-119.929158,False
2019,2020-06-24 23:54,3593120000000000,fraud_Turcotte-Halvorson,misc_pos,49.18,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,a113daae572eb0d73af45fbc4fd5cb50,1372118072,45.216686,-67.154141,True
2020,2020-12-28 13:07,60423098130,"fraud_Medhurst, Cartwright and Ebert",personal_care,17.46,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,d98b246135663be601701eecca805818,1388236022,35.966392,-98.171335,False
2021,2020-11-28 17:20,2222000000000000,fraud_Pacocha-Weissnat,kids_pets,8.73,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,caffe572ad42dc315ebd10e387dd64b1,1385659205,38.467761,-90.339914,True
2022,2020-12-08 22:25,3583790000000000,fraud_Streich Ltd,home,47.1,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,b8a2b1e0447d09f75db10b5b2467d921,1386541503,33.866354,-99.222272,False
2023,2020-11-28 08:47,3562680000000000,"fraud_Armstrong, Walter and Gottlieb",food_dining,126.98,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,5a9eb9bd27c20c68784090f487907bab,1385628428,38.622406,-75.18825,True
2024,2020-12-28 20:57,4471570000000,fraud_Sporer-Keebler,personal_care,135.68,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,9e6b024e764c04b2babdc5dd7bf65ee5,1388264231,37.481932,-80.036308,False
2025,2020-11-28 03:48,4509920000000000,fraud_Marks Inc,gas_transport,47.47,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,9ab18749b27fcd3d8ee1ba73a1a0834f,1385610530,42.85867,-96.311104,False
2026,2020-12-21 16:56,4518350000000000,fraud_Harris Group,food_dining,5.63,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,f4ab846c246b399e20bd9e2d7c6a8c39,1387644973,27.993783,-81.601013,False
2027,2020-12-18 18:36,4503100000000000000,fraud_Zulauf LLC,personal_care,86.98,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,635a019bc3821f9ae311edc21223e8f0,1387391810,28.852051,-82.339254,False
2028,2020-12-17 01:43,4128030000000000,fraud_Nader-Heller,misc_net,131.06,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,1953-10-18,53c6f2d28596dbb7dfa415167ea2a940,1387244580,40.47861,-81.910415,False
2029,2020-12-21 01:42,3597340000000000,"fraud_Goldner, Kovacek and Abbott",grocery_pos,54.86,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,1d4e5a77d92909d6c5c4f84670fb4b6e,1387590172,40.312256,-77.467996,True
2030,2020-12-22 07:16,4195740000000,fraud_Lockman Ltd,grocery_pos,81.46,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,4ca3e74f73b08f23e2d4c6bd89b02376,1387696563,45.790864,-122.909721,False
2031,2020-12-16 02:03,6011680000000000,fraud_Schamberger-O'Keefe,grocery_pos,75.55,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,a82bf393ee5f5485c09ed281f1f387e6,1387159418,41.808139,-105.2161,False
2032,2020-12-01 21:14,36913600000000,fraud_Ullrich Ltd,kids_pets,3.18,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,0eebada80fdc4f9d93dfc4b640c833af,1385932450,43.677089,-116.464084,False
2033,2020-12-16 01:00,2714020000000000,fraud_Kuhic Inc,grocery_pos,273.2,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,08b4356b5a9d51f2b3f024d74f2783dc,1387155654,39.923508,-79.920082,True
2034,2020-09-25 05:43,3514870000000000,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,20.54,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,752ac38c858626d3ca7667de807938dd,1380087794,33.583276,-106.242965,True
2035,2020-12-16 18:20,4550600000000000,fraud_Quitzon-Goyette,home,51.04,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,0bc2a0bfc6d237107e714b0d497ee663,1387218008,39.8598,-82.082813,False
2036,2020-12-19 08:45,2712210000000000,"fraud_Jenkins, Hauck and Friesen",gas_transport,67.34,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,6a7b0790dd05adbf3128a244de648398,1387442748,30.49204,-90.895495,False
2037,2020-12-29 12:58,6538890000000000,fraud_Kuhn LLC,shopping_pos,2.01,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,11ffd0ebf5daa35794b23d60fc89dfb8,1388321890,36.472543,-90.913536,True
2038,2020-09-08 15:40,3540020000000000,fraud_Brown-Greenholt,entertainment,76.58,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,c2bed087fb0b54c143bdc3b2274ec60e,1378654836,42.354272,-71.462101,True
2039,2020-09-08 19:23,3598300000000000,"fraud_Turner, Ziemann and Lehner",food_dining,69.09,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,dc6a0a8c3f90e8a1875af32ab2bee372,1378668210,38.522078,-98.166023,True
2040,2020-08-28 23:43,6011980000000000,fraud_Schmidt and Sons,shopping_net,1107.04,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,6e64b154d527dfdaae8a9532d01f2517,1377733418,39.982595,-76.472355,True
2041,2020-12-13 08:58,3556610000000000,fraud_Bahringer-Larson,grocery_net,24.22,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,2e719a9f6669ef7dda79a8dad5765e44,1386925125,28.806348,-95.146362,True
2042,2020-12-09 22:45,213181000000000,"fraud_Bernier, Volkman and Hoeger",misc_net,824.1,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,a15c9d5dc78e86c530cdc227670fd104,1386629116,39.9323,-124.521184,True
2043,2020-12-27 10:12,501803000000,fraud_Terry-Huel,shopping_net,3.41,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,d99290793564797911fa98408a70d6c9,1388139164,41.141281,-122.080048,True
2044,2020-07-12 23:20,3540080000000000,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,852.76,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,3bcda7eda5fad588fc5d143975349551,1373671217,43.745898,-93.001669,True
2045,2020-12-24 09:54,501831000000,fraud_Schmitt Inc,gas_transport,60.82,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,06be40be3d50c0c0e87e497eef324995,1387878889,40.849879,-78.506722,True
2046,2020-07-19 22:00,3534330000000000,fraud_Kuphal-Predovic,misc_net,779.4,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,2bcd83706161cc85fb485696159c0b1e,1374271256,46.115585,-108.565385,True
2047,2020-12-15 22:22,180040000000000,fraud_Cormier LLC,shopping_net,982.07,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,8b4a2652c4c39850db71607e7c208e7c,1387146164,40.590142,-74.666428,True
2048,2020-09-01 06:37,3517530000000000,fraud_Harris Inc,gas_transport,62.89,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,acdec5b739201cf64be1047e5b75c300,1378017447,41.311665,-87.185441,False
2049,2020-12-08 03:55,213181000000000,fraud_Parisian and Sons,gas_transport,19.26,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,95f1283b82bec8af64b4d5be2b6da24e,1386474956,40.930751,-123.480635,True
2050,2020-08-27 02:23,375248000000000,"fraud_Streich, Hansen and Veum",gas_transport,35.46,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,870e461828eee9e786b94db325c3c167,1377570226,39.170216,-79.601517,False
2051,2020-09-03 20:59,630425000000,"fraud_Koss, Hansen and Lueilwitz",home,53.15,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,c0291673d47140e554b3ec62b6243457,1378241990,40.022964,-79.471858,False
2052,2020-12-21 18:55,3598630000000000,"fraud_O'Connell, Botsford and Hand",home,84.18,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,252a51ec3d9294eb1598f06c4827313a,1387652141,42.05393,-96.019168,False
2053,2020-09-11 04:15,180073000000000,fraud_Marks Inc,gas_transport,43.65,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,08e611c267b84a7b2631363846f63262,1378872932,36.536981,-81.335042,False
2054,2020-07-04 23:45,3589260000000000,fraud_Gislason Group,misc_pos,7.6,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,5f5b06dc204aff66844b625071f0a75d,1372981501,39.765177,-78.916377,True
2055,2020-09-15 16:36,376445000000000,fraud_Padberg-Sauer,home,27.02,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,013686377a545ed142eca24b9cae98cd,1379262993,41.110048,-101.712602,False
2056,2020-08-05 03:17,4727240000000000,fraud_Cole PLC,grocery_pos,292.51,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,b529022f0859431202f74e1efae95664,1375672667,30.939598,-87.826081,True
2057,2020-09-15 08:41,4265780000000000,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,46.81,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,0ce1223ae5b9bf80e44e6983d77ffc28,1379234485,35.918268,-91.801771,False
2058,2020-09-04 02:09,676299000000,fraud_Kiehn-Emmerich,grocery_pos,88.59,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,5f42d7f376a12c86558b3b8c061dd6ee,1378260553,39.787712,-80.408645,False
2059,2020-12-20 18:59,4292900000000000000,fraud_Fadel-Hilpert,health_fitness,3.35,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,fd74f544d4cc7d8cc2b68df32a2303d8,1387565994,45.341734,-114.629069,True
2060,2020-11-30 21:13,2450830000000000,fraud_Botsford PLC,home,122.26,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,5c9f9fba6e3a043565868377b518ae93,1385846009,45.465031,-93.253567,True
2061,2020-09-12 16:52,3525590000000000,fraud_Torphy-Goyette,shopping_pos,8.66,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,e74d0a831660664f62df5413e115dd93,1379004746,37.031429,-80.158868,True
2062,2020-12-28 05:36,4956830000000000000,"fraud_Osinski, Ledner and Leuschke",grocery_pos,32.73,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,0e3d665254f4d567af0b5fb9ba77e750,1388208997,41.641153,-74.145032,False
2063,2020-08-30 15:07,3575540000000000,fraud_Price Inc,shopping_net,2.52,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,37b58d0f321ffdfe01c5afe245923ae7,1377875252,34.833462,-89.65748,False
2064,2020-12-06 12:16,6011890000000000,"fraud_Weimann, Kuhic and Beahan",shopping_pos,5.34,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,617b8ae3ee68904fc672a5a1dc4d160f,1386332211,39.360513,-105.589178,False
2065,2020-09-21 18:03,38544300000000,"fraud_Dare, Casper and Bartoletti",kids_pets,33.15,Veronica,Burton,F,08932 Bonnie Stravenue,Bonita Springs,FL,34135,26.3771,-81.7334,51427,Claims inspector/assessor,1991-08-21,e3a8f5719601c45cd6f2ab899e7ece09,1379786613,27.253131,-81.896507,True
2066,2020-12-15 20:10,4642260000000000,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,5.03,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,0fb60376e34a94588805eb46c2a387fd,1387138245,39.917739,-109.84076,False
2067,2020-08-25 21:39,6011540000000000,fraud_Auer-West,shopping_net,3.06,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,0212cabee097a3a15c32d7e0667c55fc,1377466774,39.028332,-79.184193,True
2068,2020-08-16 13:46,4092450000000000000,"fraud_Becker, Harris and Harvey",personal_care,8.86,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,ad14126e7216256f4b79f0ab90503ffc,1376660789,34.766878,-78.49911,False
2069,2020-12-11 13:01,340951000000000,"fraud_Reichert, Shanahan and Hayes",shopping_net,6.41,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,e1926cf684110908021acc4c2b653ea3,1386766886,41.139225,-74.334876,True
2070,2020-12-30 07:05,340954000000000,fraud_Cummerata-Jones,gas_transport,51.73,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,958d459fa59bdfb9a7787c32f1a13df2,1388387127,42.992153,-82.636119,False
2071,2020-09-10 04:13,377114000000000,fraud_Bins-Rice,gas_transport,54.38,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,b46063c46330a2f005019addb193e9a5,1378786397,38.504183,-74.546623,False
2072,2020-12-18 12:07,36078100000000,fraud_Johns-Hoeger,entertainment,2.55,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,c75b0449d4125c463106f628a4ac1a02,1387368458,36.705991,-83.373923,True
2073,2020-09-19 09:57,374822000000000,"fraud_Connelly, Reichert and Fritsch",gas_transport,63.66,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,4afdc601aba3aa054976d828dd9912c7,1379584673,43.176024,-76.493602,False
2074,2020-12-15 23:39,180040000000000,fraud_Fisher Inc,shopping_net,844.77,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,611fff72c27462a7197d771d34f200ab,1387150788,41.741763,-74.818218,True
2075,2020-09-04 04:56,4988300000000,fraud_Brekke and Sons,gas_transport,55.1,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,3a072814028ca0053f0e2e73a31e8443,1378270591,41.485635,-74.241902,True
2076,2020-08-23 23:51,4988300000000,fraud_Abernathy and Sons,food_dining,31.12,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,59d991190b1744bb10c3dca64c5ddeff,1377301905,42.286245,-73.61379,True
2077,2020-12-22 19:20,30273000000000,fraud_Dare-Gibson,health_fitness,19.36,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,7d8c2f8e47084aa4ad09a36246611edd,1387740047,35.34622,-90.676945,False
2078,2020-09-14 06:40,6593940000000000,"fraud_Zieme, Bode and Dooley",gas_transport,81.45,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,32020934ff1af61ad933fdc0ec351049,1379140855,33.150623,-118.324759,False
2079,2020-12-29 14:12,3547570000000000,fraud_Stark-Batz,entertainment,37.56,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,ec5da35ba59c49986a7c2a9a772e982b,1388326378,38.2028,-88.784337,True
2080,2020-07-22 23:26,4797300000000000000,"fraud_Bahringer, Osinski and Block",food_dining,132.1,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,bdc03f695ea606057e29f7d4f68a351b,1374535605,38.250704,-86.825612,True
2081,2020-12-03 21:39,4171400000000000,fraud_Weimann-Lockman,kids_pets,99.64,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,3d20bb27914a56bb74f77b189c2a178b,1386106786,35.868677,-82.706236,False
2082,2020-06-24 23:06,180099000000000,"fraud_Mosciski, Ziemann and Farrell",shopping_net,902.3,Dennis,Davidson,M,08469 Trujillo Forge,Springville,NY,14141,42.52,-78.6847,7728,"Scientist, research (maths)",1959-03-30,6e37d3d1cc9d701679fd3910c20808d6,1372115194,41.940223,-78.541627,True
2083,2020-09-11 19:58,345832000000000,fraud_Ziemann-Waters,health_fitness,64.69,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,d2ecc6e579195afde0ead51b47bd1ce6,1378929511,38.513375,-77.30918,False
